timestamp,latitude,longitude,speed_kmph
01-01-2025 09:33,22.5964491,72.93771975,96
01-01-2025 09:33,22.59705438,72.93725814,102
01-01-2025 09:33,22.59765967,72.93679652,118
01-01-2025 09:33,22.59826495,72.93633491,106
01-01-2025 09:33,22.59887024,72.9358733,103
01-01-2025 09:33,22.59947552,72.93541168,93
01-01-2025 09:34,22.60008081,72.93495007,114
01-01-2025 09:34,22.60068609,72.93448846,87
01-01-2025 09:34,22.60129138,72.93402684,88
01-01-2025 09:34,22.60189666,72.93356523,112
01-01-2025 09:34,22.60250195,72.93310362,104
01-01-2025 09:34,22.60310723,72.932642,88
01-01-2025 09:35,22.60371252,72.93218039,107
01-01-2025 09:35,22.6043178,72.93171878,90
01-01-2025 09:35,22.60492309,72.93125716,104
01-01-2025 09:35,22.60552837,72.93079555,105
01-01-2025 09:35,22.60613366,72.93033394,106
01-01-2025 09:35,22.60673894,72.92987232,111
01-01-2025 09:36,22.60734423,72.92941071,105
01-01-2025 09:36,22.60794951,72.9289491,117
01-01-2025 09:36,22.6085548,72.92848748,80
01-01-2025 09:36,22.60916008,72.92802587,105
01-01-2025 09:36,22.60976537,72.92756426,118
01-01-2025 09:36,22.61037065,72.92710264,94
01-01-2025 09:37,22.61097594,72.92664103,83
01-01-2025 09:37,22.61158122,72.92617942,116
01-01-2025 09:37,22.61218651,72.9257178,94
01-01-2025 09:37,22.61279179,72.92525619,113
01-01-2025 09:37,22.61339708,72.92479458,86
01-01-2025 09:37,22.61400236,72.92433296,117
01-01-2025 09:38,22.61460765,72.92387135,117
01-01-2025 09:38,22.61521293,72.92340974,89
01-01-2025 09:38,22.61581822,72.92294812,87
01-01-2025 09:38,22.6164235,72.92248651,80
01-01-2025 09:38,22.61702879,72.9220249,119
01-01-2025 09:38,22.61763408,72.92156328,85
01-01-2025 09:39,22.61823936,72.92110167,119
01-01-2025 09:39,22.61884465,72.92064006,80
01-01-2025 09:39,22.61944993,72.92017844,116
01-01-2025 09:39,22.62005522,72.91971683,90
01-01-2025 09:39,22.6206605,72.91925522,89
01-01-2025 09:39,22.62126579,72.9187936,90
01-01-2025 09:40,22.62187107,72.91833199,8
01-01-2025 09:40,22.62247636,72.91787038,11
01-01-2025 09:40,22.62308164,72.91740876,9
01-01-2025 09:40,22.62368693,72.91694715,8
01-01-2025 09:40,22.62429221,72.91648554,8
01-01-2025 09:40,22.6248975,72.91602392,9
01-01-2025 09:41,22.62550278,72.91556231,9
01-01-2025 09:41,22.62610807,72.9151007,8
01-01-2025 09:41,22.62671335,72.91463908,11
01-01-2025 09:41,22.62731864,72.91417747,11
01-01-2025 09:41,22.62792392,72.91371586,93
01-01-2025 09:41,22.62852921,72.91325424,113
01-01-2025 09:42,22.62913449,72.91279263,118
01-01-2025 09:42,22.62973978,72.91233102,102
01-01-2025 09:42,22.63034506,72.9118694,108
01-01-2025 09:42,22.63095035,72.91140779,96
01-01-2025 09:42,22.63155563,72.91094618,81
01-01-2025 09:42,22.63216092,72.91048456,92
01-01-2025 09:43,22.6327662,72.91002295,109
01-01-2025 09:43,22.63337149,72.90956134,89
01-01-2025 09:43,22.63397677,72.90909972,109
01-01-2025 09:43,22.63458206,72.90863811,84
01-01-2025 09:43,22.63518734,72.9081765,88
01-01-2025 09:43,22.63579263,72.90771488,86
01-01-2025 09:44,22.63639791,72.90725327,81
01-01-2025 09:44,22.6370032,72.90679166,99
01-01-2025 09:44,22.63760848,72.90633004,84
01-01-2025 09:44,22.63821377,72.90586843,107
01-01-2025 09:44,22.63881905,72.90540682,81
01-01-2025 09:44,22.63942434,72.9049452,82
01-01-2025 09:45,22.64002962,72.90448359,92
01-01-2025 09:45,22.64063491,72.90402197,91
01-01-2025 09:45,22.64124019,72.90356036,88
01-01-2025 09:45,22.64184548,72.90309875,84
01-01-2025 09:45,22.64245076,72.90263713,115
01-01-2025 09:45,22.64305605,72.90217552,90
01-01-2025 09:46,22.64366134,72.90171391,94
01-01-2025 09:46,22.64426662,72.90125229,84
01-01-2025 09:46,22.64487191,72.90079068,86
01-01-2025 09:46,22.64547719,72.90032907,114
01-01-2025 09:46,22.64608248,72.89986745,103
01-01-2025 09:46,22.64668776,72.89940584,96
01-01-2025 09:47,22.64729305,72.89894423,87
01-01-2025 09:47,22.64789833,72.89848261,89
01-01-2025 09:47,22.64850362,72.898021,81
01-01-2025 09:47,22.6491089,72.89755939,80
01-01-2025 09:47,22.64971419,72.89709777,87
01-01-2025 09:47,22.65031947,72.89663616,91
01-01-2025 09:48,22.65092476,72.89617455,107
01-01-2025 09:48,22.65153004,72.89571293,106
01-01-2025 09:48,22.65213533,72.89525132,117
01-01-2025 09:48,22.65274061,72.89478971,87
01-01-2025 09:48,22.6533459,72.89432809,82
01-01-2025 09:48,22.65395118,72.89386648,114
01-01-2025 09:49,22.65455647,72.89340487,104
01-01-2025 09:49,22.65516175,72.89294325,107
01-01-2025 09:49,22.65576704,72.89248164,114
01-01-2025 09:49,22.65637232,72.89202003,120
01-01-2025 09:49,22.65697761,72.89155841,109
01-01-2025 09:49,22.65758289,72.8910968,80
01-01-2025 09:50,22.65818818,72.89063519,8
01-01-2025 09:50,22.65879346,72.89017357,9
01-01-2025 09:50,22.65939875,72.88971196,10
01-01-2025 09:50,22.66000403,72.88925035,11
01-01-2025 09:50,22.66060932,72.88878873,8
01-01-2025 09:50,22.6612146,72.88832712,10
01-01-2025 09:51,22.66181989,72.88786551,11
01-01-2025 09:51,22.66242517,72.88740389,11
01-01-2025 09:51,22.66303046,72.88694228,10
01-01-2025 09:51,22.66363574,72.88648067,10
01-01-2025 09:51,22.66424103,72.88601905,89
01-01-2025 09:51,22.66484631,72.88555744,111
01-01-2025 09:52,22.6654516,72.88509583,86
01-01-2025 09:52,22.66605688,72.88463421,119
01-01-2025 09:52,22.66666217,72.8841726,104
01-01-2025 09:52,22.66726745,72.88371099,106
01-01-2025 09:52,22.66787274,72.88324937,97
01-01-2025 09:52,22.66847803,72.88278776,114
01-01-2025 09:53,22.66908331,72.88232615,83
01-01-2025 09:53,22.6696886,72.88186453,98
01-01-2025 09:53,22.67029388,72.88140292,95
01-01-2025 09:53,22.67089917,72.88094131,92
01-01-2025 09:53,22.67150445,72.88047969,102
01-01-2025 09:53,22.67210974,72.88001808,89
01-01-2025 09:54,22.67271502,72.87955647,83
01-01-2025 09:54,22.67332031,72.87909485,105
01-01-2025 09:54,22.67392559,72.87863324,80
01-01-2025 09:54,22.67453088,72.87817163,81
01-01-2025 09:54,22.67513616,72.87771001,101
01-01-2025 09:54,22.67574145,72.8772484,98
01-01-2025 09:55,22.67634673,72.87678679,105
01-01-2025 09:55,22.67695202,72.87632517,111
01-01-2025 09:55,22.6775573,72.87586356,112
01-01-2025 09:55,22.67816259,72.87540195,99
01-01-2025 09:55,22.67876787,72.87494033,99
01-01-2025 09:55,22.67937316,72.87447872,119
01-01-2025 09:56,22.67997844,72.87401711,98
01-01-2025 09:56,22.68058373,72.87355549,119
01-01-2025 09:56,22.68118901,72.87309388,81
01-01-2025 09:56,22.6817943,72.87263227,97
01-01-2025 09:56,22.68239958,72.87217065,108
01-01-2025 09:56,22.68300487,72.87170904,114
01-01-2025 09:57,22.68361015,72.87124743,87
01-01-2025 09:57,22.68421544,72.87078581,102
01-01-2025 09:57,22.68482072,72.8703242,95
01-01-2025 09:57,22.68542601,72.86986259,98
01-01-2025 09:57,22.68603129,72.86940097,93
01-01-2025 09:57,22.68663658,72.86893936,106
01-01-2025 09:58,22.68724186,72.86847775,102
01-01-2025 09:58,22.68784715,72.86801613,96
01-01-2025 09:58,22.68845243,72.86755452,120
01-01-2025 09:58,22.68905772,72.86709291,109
01-01-2025 09:58,22.689663,72.86663129,113
01-01-2025 09:58,22.69026829,72.86616968,91
01-01-2025 09:59,22.69087357,72.86570807,102
01-01-2025 09:59,22.69147886,72.86524645,109
01-01-2025 09:59,22.69208414,72.86478484,118
01-01-2025 09:59,22.69268943,72.86432323,88
01-01-2025 09:59,22.69329471,72.86386161,94
01-01-2025 09:59,22.6939,72.8634,108
