timestamp,lat,lon,ax,ay,az,gx,gy,gz,event
17-01-2026 04:23,25.09531,76.05261,-0.05,0.04,0.04,0,0,0,-
17-01-2026 04:24,25.07119,76.04219,-0.06,0.22,0.22,0,0,0.1,-
17-01-2026 04:25,25.0562,76.03539,-0.06,0,0,0,0,0,-
17-01-2026 04:26,25.04182,76.02822,0.05,-0.01,-0.01,0,0,0,-
17-01-2026 04:27,25.02934,76.02196,0.04,-0.03,-0.03,0,0,0,-
17-01-2026 04:28,25.01822,76.01642,-0.04,-0.21,-0.21,0,0,0.1,-
17-01-2026 04:29,24.99702,76.00586,0.01,-0.04,-0.04,0,0,0,-
17-01-2026 04:30,24.96189,75.98822,0.02,0,0,0,0,0,-
17-01-2026 04:31,24.9197,75.96734,0.11,-0.02,-0.02,0,0,0,-
17-01-2026 04:32,24.90599,75.96244,0.04,0.03,0.03,0,0,0,-
17-01-2026 04:33,24.89418,75.96328,0.05,0.01,0.01,0,0,0,-
17-01-2026 04:34,24.88181,75.96846,-0.04,-0.03,-0.03,0,0,0,-
17-01-2026 04:35,24.86963,75.97256,0.02,0.03,0.03,0,0,0,-
17-01-2026 04:36,24.85762,75.97862,0.08,-0.03,-0.03,0,0,0,-
17-01-2026 04:37,24.84692,75.98377,0.06,-0.23,-0.23,0,0,-0.1,-
17-01-2026 04:38,24.84056,75.99557,-0.03,-0.02,-0.02,0,0,0,-
17-01-2026 04:39,24.83504,76.00485,-0.01,-0.02,-0.02,0,0,0,-
17-01-2026 04:40,24.82935,76.01338,0.02,0.03,0.03,0,0,0,-
17-01-2026 04:41,24.82202,76.00937,0.02,0.23,0.23,0,0,-0.1,-
17-01-2026 04:42,24.81617,76.00112,0.06,-0.03,-0.03,0,0,0,-
17-01-2026 04:43,24.81495,75.99219,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 04:44,24.80984,75.98571,-0.04,0.03,0.03,0,0,0,-
17-01-2026 04:45,24.79947,75.98344,0.01,-0.04,-0.04,0,0,0,-
17-01-2026 04:46,24.79084,75.98436,-0.08,0.02,0.02,0,0,0,-
17-01-2026 04:47,24.78205,75.98526,0.04,0.01,0.01,0,0,0,-
17-01-2026 04:48,24.7738,75.98618,0,0.01,0.01,0,0,0,-
17-01-2026 04:49,24.76337,75.98898,-0.04,-0.02,-0.02,0,0,0,-
17-01-2026 04:50,24.75261,75.98626,0.07,-0.04,-0.04,0,0,0,-
17-01-2026 04:51,24.74393,75.98355,-0.01,0.01,0.01,0,0,0,-
17-01-2026 04:52,24.73479,75.98556,-0.05,0.01,0.01,0,0,0,-
17-01-2026 04:53,24.72597,75.98636,-0.02,-0.03,-0.03,0,0,0,-
17-01-2026 04:54,24.71798,75.98992,-0.03,0.01,0.01,0,0,0,-
17-01-2026 04:55,24.70998,75.9952,0.05,-0.04,-0.04,0,0,0,-
17-01-2026 04:56,24.70602,76.00435,0.03,-0.04,-0.04,0,0,0,-
17-01-2026 04:57,24.69923,76.01328,0.02,0,0,0,0,0,-
17-01-2026 04:58,24.69145,76.02039,-0.07,0.02,0.02,0,0,0,-
17-01-2026 04:59,24.68283,76.02747,-0.06,0,0,0,0,0,-
17-01-2026 05:00,24.67271,76.03147,0.01,0,0,0,0,0,-
17-01-2026 05:01,24.66482,76.03485,0.01,0.05,0.05,0,0,0,-
17-01-2026 05:02,24.65301,76.03096,0.01,0.02,0.02,0,0,0,-
17-01-2026 05:03,24.64312,76.02763,0.02,0.01,0.01,0,0,0,-
17-01-2026 05:04,24.6305,76.02962,0.05,-0.16,-0.16,0,0,-0.1,-
17-01-2026 05:05,24.62049,76.03822,0,-0.02,-0.02,0,0,0,-
17-01-2026 05:06,24.61276,76.04775,-0.01,-0.05,-0.05,0,0,0,brake
17-01-2026 05:07,24.60612,76.05624,-0.07,-0.02,-0.02,0,0,0,-
17-01-2026 05:08,24.59472,76.06276,0.01,0.04,0.04,0,0,0,-
17-01-2026 05:09,24.58509,76.07009,0,-0.02,-0.02,0,0,0,-
17-01-2026 05:10,24.57988,76.08217,0.02,-0.04,-0.04,0,0,0,-
17-01-2026 05:11,24.57445,76.09571,-0.06,-0.01,-0.01,0,0,0,-
17-01-2026 05:12,24.56709,76.11404,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 05:13,24.56231,76.12582,0.05,-0.02,-0.02,0,0,0,-
17-01-2026 05:14,24.55844,76.13798,-0.05,-0.01,-0.01,0,0,0,-
17-01-2026 05:15,24.55142,76.14843,-0.09,0.02,0.02,0,0,0,-
17-01-2026 05:16,24.54136,76.15555,-0.07,-0.04,-0.04,0,0,0,-
17-01-2026 05:17,24.53482,76.16422,-0.04,-0.01,-0.01,0,0,0,-
17-01-2026 05:18,24.52432,76.16482,-0.03,0,0,0,0,0,-
17-01-2026 05:19,24.52085,76.17459,0.09,0.02,0.02,0,0,0,-
17-01-2026 05:20,24.50989,76.17974,-0.1,0.03,0.03,0,0,0,-
17-01-2026 05:21,24.49787,76.18351,0.09,-0.23,-0.23,0,0,-0.1,-
17-01-2026 05:22,24.48585,76.18671,-0.06,-0.02,-0.02,0,0,0,-
17-01-2026 05:23,24.47419,76.19049,0.03,0.03,0.03,0,0,0,-
17-01-2026 05:24,24.46263,76.19338,0.06,0,0,0,0,0,-
17-01-2026 05:25,24.4522,76.19504,0.03,0.19,0.19,0,0,0.1,-
17-01-2026 05:26,24.44175,76.1951,0.04,0.03,0.03,0,0,0,-
17-01-2026 05:27,24.4321,76.19371,-0.1,-0.04,-0.04,0,0,0,-
17-01-2026 05:28,24.42293,76.18959,0.04,-0.03,-0.03,0,0,0,-
17-01-2026 05:29,24.41253,76.18568,-0.05,0.01,0.01,0,0,0,-
17-01-2026 05:30,24.40173,76.18373,-0.06,0,0,0,0,0,-
17-01-2026 05:31,24.38623,76.182,-0.09,0.18,0.18,0,0,0.1,-
17-01-2026 05:32,24.3734,76.18117,-0.05,0.03,0.03,0,0,0,-
17-01-2026 05:33,24.36094,76.17857,0.04,-0.05,-0.05,0,0,0,-
17-01-2026 05:34,24.35135,76.17119,-0.02,0.04,0.04,0,0,0,-
17-01-2026 05:35,24.33759,76.16568,-0.01,0.02,0.02,0,0,0,-
17-01-2026 05:36,24.32753,76.16397,0.08,0.02,0.02,0,0,0,-
17-01-2026 05:37,24.31747,76.16206,0.05,-0.04,-0.04,0,0,0,-
17-01-2026 05:38,24.30902,76.15738,-0.02,0.01,0.01,0,0,0,-
17-01-2026 05:39,24.29874,76.1529,0.01,0.03,0.03,0,0,0,-
17-01-2026 05:40,24.28815,76.15176,-0.04,-0.02,-0.02,0,0,0,-
17-01-2026 05:41,24.27842,76.15259,0.01,-0.16,-0.16,0,0,-0.1,-
17-01-2026 05:42,24.27005,76.15521,0,0.04,0.04,0,0,0,-
17-01-2026 05:43,24.25983,76.15856,0.04,0,0,0,0,0,-
17-01-2026 05:44,24.24856,76.16385,-0.02,0,0,0,0,0,-
17-01-2026 05:45,24.23605,76.16613,-0.05,0.2,0.2,0,0,0.1,curve
17-01-2026 05:46,24.22686,76.16741,-0.06,-0.04,-0.04,0,0,0,-
17-01-2026 05:47,24.21495,76.17026,0.02,-0.03,-0.03,0,0,0,-
17-01-2026 05:48,24.20433,76.17265,0.04,0.01,0.01,0,0,0,-
17-01-2026 05:49,24.19358,76.17332,-0.04,-0.05,-0.05,0,0,0,-
17-01-2026 05:50,24.18233,76.16962,-0.08,-0.03,-0.03,0,0,0,-
17-01-2026 05:51,24.17047,76.17043,-0.1,-0.02,-0.02,0,0,0,-
17-01-2026 05:52,24.15907,76.16711,-0.06,0.02,0.02,0,0,0,-
17-01-2026 05:53,24.14951,76.16003,0.05,0.21,0.21,0,0,0.1,-
17-01-2026 05:54,24.13938,76.15475,-0.01,0.04,0.04,0,0,0,-
17-01-2026 05:55,24.12862,76.15149,0.02,0.2,0.2,0,0,-0.1,-
17-01-2026 05:56,24.11789,76.15031,-0.03,-0.05,-0.05,0,0,0,-
17-01-2026 05:57,24.10753,76.14892,0.02,-0.04,-0.04,0,0,0,-
17-01-2026 05:58,24.09773,76.15161,-0.04,0.23,0.23,0,0,0.1,curve
17-01-2026 05:59,24.08362,76.15292,0.06,-0.22,-0.22,0,0,0.1,-
17-01-2026 06:00,24.07289,76.14798,0.07,0.03,0.03,0,0,0,-
17-01-2026 06:01,24.06311,76.14565,-0.01,0.02,0.02,0,0,0,-
17-01-2026 06:02,24.04992,76.14431,-0.05,0.04,0.04,0,0,0,-
17-01-2026 06:03,24.03537,76.14161,0.1,-0.03,-0.03,0,0,0,-
17-01-2026 06:04,24.02207,76.13633,0.02,0.03,0.03,0,0,0,-
17-01-2026 06:05,24.0115,76.13716,0.07,-0.04,-0.04,0,0,0,-
17-01-2026 06:06,24.00069,76.1331,0,0.01,0.01,0,0,0,-
17-01-2026 06:07,23.98939,76.12913,-0.05,0.01,0.01,0,0,0,-
17-01-2026 06:08,23.97932,76.12554,0.06,0.04,0.04,0,0,0,-
17-01-2026 06:09,23.97021,76.11964,-0.04,0,0,0,0,0,-
17-01-2026 06:10,23.96183,76.11316,-0.02,-0.03,-0.03,0,0,0,-
17-01-2026 06:11,23.95327,76.10673,0,0.21,0.21,0,0,-0.1,-
17-01-2026 06:12,23.9457,76.10123,0.05,-0.2,-0.2,0,0,0.1,-
17-01-2026 06:13,23.93495,76.10052,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 06:14,23.92356,76.10036,-0.06,0.04,0.04,0,0,0,-
17-01-2026 06:15,23.91209,76.10413,-0.04,-0.03,-0.03,0,0,0,-
17-01-2026 06:16,23.90059,76.10567,-0.07,0.01,0.01,0,0,0,-
17-01-2026 06:17,23.88954,76.1044,-0.02,0.02,0.02,0,0,0,-
17-01-2026 06:18,23.8749,76.10679,0.09,-0.02,-0.02,0,0,0,-
17-01-2026 06:19,23.86413,76.10938,0,0,0,0,0,0,-
17-01-2026 06:20,23.85576,76.10494,-0.05,0.04,0.04,0,0,0,-
17-01-2026 06:21,23.84864,76.09832,-0.03,0.04,0.04,0,0,0,-
17-01-2026 06:22,23.84098,76.09153,-0.09,0.04,0.04,0,0,0,-
17-01-2026 06:23,23.83443,76.08461,0,-0.2,-0.2,0,0,-0.1,-
17-01-2026 06:24,23.82501,76.08648,0.05,0.03,0.03,0,0,0,-
17-01-2026 06:25,23.81575,76.08182,0,0.02,0.02,0,0,0,-
17-01-2026 06:26,23.8089,76.07509,0.05,-0.03,-0.03,0,0,0,-
17-01-2026 06:27,23.80246,76.06807,0,0.17,0.17,0,0,-0.1,-
17-01-2026 06:28,23.79716,76.05712,0,0.01,0.01,0,0,0,-
17-01-2026 06:29,23.78726,76.05014,0.02,0.02,0.02,0,0,0,-
17-01-2026 06:30,23.77553,76.04633,0.01,-0.01,-0.01,0,0,0,-
17-01-2026 06:31,23.76498,76.04235,-0.03,-0.03,-0.03,0,0,0,-
17-01-2026 06:32,23.75357,76.03988,-0.05,-0.01,-0.01,0,0,0,-
17-01-2026 06:33,23.74346,76.03551,-0.03,-0.21,-0.21,0,0,-0.1,-
17-01-2026 06:34,23.73339,76.02999,0.02,0.02,0.02,0,0,0,-
17-01-2026 06:35,23.72607,76.02398,0,0.03,0.03,0,0,0,-
17-01-2026 06:36,23.71938,76.01673,-0.01,0.01,0.01,0,0,0,-
17-01-2026 06:37,23.71603,76.00786,0.02,0.03,0.03,0,0,0,-
17-01-2026 06:38,23.70925,75.99974,-0.05,0.03,0.03,0,0,0,-
17-01-2026 06:39,23.70103,75.99429,0.03,-0.21,-0.21,0,0,0.1,-
17-01-2026 06:40,23.69124,75.99146,-0.04,0.02,0.02,0,0,0,-
17-01-2026 06:41,23.68022,75.99533,-0.03,0.03,0.03,0,0,0,-
17-01-2026 06:42,23.67142,75.98916,0.02,-0.02,-0.02,0,0,0,-
17-01-2026 06:43,23.66177,75.98294,-0.02,0.05,0.05,0,0,0,-
17-01-2026 06:44,23.65291,75.97879,0.08,0.01,0.01,0,0,0,-
17-01-2026 06:45,23.64431,75.97776,0.09,-0.04,-0.04,0,0,0,-
17-01-2026 06:46,23.63767,75.97286,0.05,-0.03,-0.03,0,0,0,-
17-01-2026 06:47,23.628,75.97027,0.03,0.2,0.2,0,0,-0.1,-
17-01-2026 06:48,23.62016,75.9653,0.06,0.05,0.05,0,0,0,-
17-01-2026 06:49,23.61476,75.95882,0.08,0.04,0.04,0,0,0,-
17-01-2026 06:50,23.6073,75.95212,-0.03,0.02,0.02,0,0,0,-
17-01-2026 06:51,23.59652,75.94756,-0.08,-0.04,-0.04,0,0,0,-
17-01-2026 06:52,23.59181,75.93952,0.03,0.16,0.16,0,0,-0.1,-
17-01-2026 06:53,23.58495,75.93462,0.01,-0.04,-0.04,0,0,0,-
17-01-2026 06:54,23.57764,75.92757,0.06,0.03,0.03,0,0,0,brake
17-01-2026 06:55,23.57073,75.91899,0.04,-0.17,-0.17,0,0,-0.1,-
17-01-2026 06:56,23.56461,75.91138,-0.06,0.03,0.03,0,0,0,-
17-01-2026 06:57,23.55862,75.90419,-0.04,0,0,0,0,0,-
17-01-2026 06:58,23.54816,75.90218,-0.05,0.04,0.04,0,0,0,brake
17-01-2026 06:59,23.53765,75.90005,-0.01,0,0,0,0,0,-
17-01-2026 07:00,23.52723,75.89792,-0.03,-0.02,-0.02,0,0,0,-
17-01-2026 07:01,23.5174,75.89632,0.05,-0.05,-0.05,0,0,0,-
17-01-2026 07:02,23.50776,75.89594,-0.01,-0.01,-0.01,0,0,0,-
17-01-2026 07:03,23.49872,75.89644,0,0.03,0.03,0,0,0,-
17-01-2026 07:04,23.49005,75.89219,0.03,-0.04,-0.04,0,0,0,-
17-01-2026 07:05,23.4814,75.88844,-0.05,0.22,0.22,0,0,0.1,-
17-01-2026 07:06,23.47306,75.88679,0.08,-0.04,-0.04,0,0,0,-
17-01-2026 07:07,23.4654,75.88457,-0.03,-0.03,-0.03,0,0,0,-
17-01-2026 07:08,23.45616,75.88185,0.02,-0.16,-0.16,0,0,-0.1,curve
17-01-2026 07:09,23.44811,75.87951,0,-0.02,-0.02,0,0,0,-
17-01-2026 07:10,23.43901,75.87677,-0.03,0.04,0.04,0,0,0,-
17-01-2026 07:11,23.42869,75.87371,0.02,0.02,0.02,0,0,0,-
17-01-2026 07:12,23.41617,75.87088,0.03,0.01,0.01,0,0,0,-
17-01-2026 07:13,23.40427,75.86817,-0.04,0,0,0,0,0,-
17-01-2026 07:14,23.39265,75.86551,-0.05,-0.04,-0.04,0,0,0,-
17-01-2026 07:15,23.38201,75.86303,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 07:16,23.37161,75.86,-0.02,0,0,0,0,0,-
17-01-2026 07:17,23.3624,75.85735,-0.02,-0.02,-0.02,0,0,0,-
17-01-2026 07:18,23.35136,75.85226,-0.04,0.03,0.03,0,0,0,-
17-01-2026 07:19,23.34237,75.8477,0.1,-0.04,-0.04,0,0,0,-
17-01-2026 07:20,23.33311,75.84299,0.02,0.01,0.01,0,0,0,-
17-01-2026 07:21,23.32249,75.83798,0.09,0,0,0,0,0,-
17-01-2026 07:22,23.31232,75.83332,-0.02,-0.01,-0.01,0,0,0,-
17-01-2026 07:23,23.30345,75.82912,-0.03,-0.05,-0.05,0,0,0,-
17-01-2026 07:24,23.29442,75.82478,-0.02,-0.02,-0.02,0,0,0,-
17-01-2026 07:25,23.28476,75.8255,-0.06,0.03,0.03,0,0,0,-
17-01-2026 07:26,23.27353,75.82353,0.01,0.05,0.05,0,0,0,-
17-01-2026 07:27,23.26276,75.81938,0.06,0.02,0.02,0,0,0,-
17-01-2026 07:28,23.25281,75.8148,-0.07,0.04,0.04,0,0,0,-
17-01-2026 07:29,23.24382,75.81065,0.02,-0.01,-0.01,0,0,0,-
17-01-2026 07:30,23.23557,75.80655,0.07,0.01,0.01,0,0,0,-
17-01-2026 07:31,23.22614,75.80144,0.07,-0.21,-0.21,0,0,0.1,-
17-01-2026 07:32,23.21812,75.7971,0.07,0.02,0.02,0,0,0,-
17-01-2026 07:33,23.20972,75.79143,0.08,-0.01,-0.01,0,0,0,-
17-01-2026 07:34,23.1997,75.78872,-0.02,-0.04,-0.04,0,0,0,-
17-01-2026 07:35,23.18907,75.78492,-0.05,-0.01,-0.01,0,0,0,-
17-01-2026 07:36,23.17961,75.78033,0,0.04,0.04,0,0,0,-
17-01-2026 07:37,23.17362,75.7724,-0.09,-0.02,-0.02,0,0,0,-
17-01-2026 07:38,23.16308,75.77776,0.09,0,0,0,0,0,-
17-01-2026 07:39,23.15263,75.78534,-0.07,-0.04,-0.04,0,0,0,-
17-01-2026 07:40,23.14191,75.78983,-0.05,0.03,0.03,0,0,0,-
17-01-2026 07:41,23.13323,75.79488,-0.03,-0.17,-0.17,0,0,0.1,-
17-01-2026 07:42,23.12396,75.79633,0.03,0.05,0.05,0,0,0,-
17-01-2026 07:43,23.11441,75.8015,0.07,0.02,0.02,0,0,0,-
17-01-2026 07:44,23.10641,75.8067,-0.06,-0.02,-0.02,0,0,0,-
17-01-2026 07:45,23.09868,75.81127,0.06,0.03,0.03,0,0,0,-
17-01-2026 07:46,23.09286,75.81682,0.06,-0.01,-0.01,0,0,0,-
17-01-2026 07:47,23.08458,75.8173,0.02,-0.03,-0.03,0,0,0,-
17-01-2026 07:48,23.07616,75.81974,0.01,-0.18,-0.18,0,0,-0.1,-
17-01-2026 07:49,23.06804,75.82218,-0.01,-0.18,-0.18,0,0,-0.1,-
17-01-2026 07:50,23.05861,75.82437,-0.03,-0.04,-0.04,0,0,0,-
17-01-2026 07:51,23.04942,75.82707,-0.07,-0.03,-0.03,0,0,0,-
17-01-2026 07:52,23.0391,75.82829,0.02,0.02,0.02,0,0,0,-
17-01-2026 07:53,23.02488,75.83118,0.1,-0.04,-0.04,0,0,0,-
17-01-2026 07:54,23.01058,75.83535,0.05,0.01,0.01,0,0,0,-
17-01-2026 07:55,22.99719,75.83475,0,-0.04,-0.04,0,0,0,-
17-01-2026 07:56,22.98768,75.8355,0,0.03,0.03,0,0,0,-
17-01-2026 07:57,22.97805,75.84156,-0.01,0.01,0.01,0,0,0,-
17-01-2026 07:58,22.9684,75.83755,-0.1,0.03,0.03,0,0,0,-
17-01-2026 07:59,22.95776,75.83875,-0.05,0.04,0.04,0,0,0,-
17-01-2026 08:00,22.949,75.84623,-0.08,-0.02,-0.02,0,0,0,-
17-01-2026 08:01,22.93862,75.85135,-0.06,-0.02,-0.02,0,0,0,-
17-01-2026 08:02,22.9295,75.85402,0.1,0.22,0.22,0,0,-0.1,-
17-01-2026 08:03,22.91891,75.85465,0.04,-0.01,-0.01,0,0,0,-
17-01-2026 08:04,22.9076,75.85722,0.02,-0.23,-0.23,0,0,0.1,curve
17-01-2026 08:05,22.89773,75.85771,0,0.2,0.2,0,0,0.1,-
17-01-2026 08:06,22.88678,75.85638,-0.03,0.03,0.03,0,0,0,-
17-01-2026 08:07,22.87759,75.85939,-0.02,0.04,0.04,0,0,0,-
17-01-2026 08:08,22.86852,75.85755,-0.03,0.02,0.02,0,0,0,-
17-01-2026 08:09,22.85884,75.85348,0.05,0.04,0.04,0,0,0,-
17-01-2026 08:10,22.8483,75.85276,-0.02,0.23,0.23,0,0,0.1,-
17-01-2026 08:11,22.83817,75.8548,0.09,-0.03,-0.03,0,0,0,-
17-01-2026 08:12,22.82788,75.85107,-0.03,0.04,0.04,0,0,0,-
17-01-2026 08:13,22.81914,75.84941,-0.03,-0.05,-0.05,0,0,0,-
17-01-2026 08:14,22.80851,75.84785,-0.01,0,0,0,0,0,-
17-01-2026 08:15,22.7977,75.84734,-0.06,0.03,0.03,0,0,0,-
17-01-2026 08:16,22.78986,75.84427,-0.01,-0.05,-0.05,0,0,0,-
17-01-2026 08:17,22.78461,75.83396,-0.06,0.04,0.04,0,0,0,-
17-01-2026 08:18,22.7754,75.82297,0.04,-0.25,-0.25,0,0,-0.1,-
17-01-2026 08:19,22.76707,75.81435,0.08,0,0,0,0,0,-
17-01-2026 08:20,22.75609,75.80596,0.03,-0.25,-0.25,0,0,0.1,-
17-01-2026 08:21,22.74547,75.80108,0.01,0.03,0.03,0,0,0,-
17-01-2026 08:22,22.73538,75.79569,0,-0.04,-0.04,0,0,0,-
17-01-2026 08:23,22.72718,75.78628,-0.05,-0.23,-0.23,0,0,-0.1,-
17-01-2026 08:24,22.72021,75.77687,-0.1,0.05,0.05,0,0,0,-
17-01-2026 08:25,22.72168,75.76349,0.03,-0.03,-0.03,0,0,0,-
17-01-2026 08:26,22.70743,75.76415,-0.09,0.04,0.04,0,0,0,-
17-01-2026 08:27,22.69676,75.76478,0.08,0.05,0.05,0,0,0,-
17-01-2026 08:28,22.6859,75.76417,-0.06,-0.25,-0.25,0,0,-0.1,-
17-01-2026 08:29,22.68084,75.75372,0.03,0.03,0.03,0,0,0,-
17-01-2026 08:30,22.66871,75.75468,0.1,0.24,0.24,0,0,0.1,-
17-01-2026 08:31,22.65647,75.75153,0.06,0.04,0.04,0,0,0,-
17-01-2026 08:32,22.64543,75.74626,-0.03,-0.02,-0.02,0,0,0,-
17-01-2026 08:33,22.63318,75.74497,-0.07,-0.04,-0.04,0,0,0,-
17-01-2026 08:34,22.62516,75.74124,-0.06,-0.19,-0.19,0,0,-0.1,-
17-01-2026 08:35,22.62016,75.73449,0.04,-0.03,-0.03,0,0,0,-
17-01-2026 08:36,22.61359,75.72984,0.11,-0.25,-0.25,0,0,-0.1,-
17-01-2026 08:37,22.60721,75.71926,0.03,0,0,0,0,0,-
17-01-2026 08:38,22.59971,75.70978,0.06,0.01,0.01,0,0,0,-
17-01-2026 08:39,22.59396,75.69947,0.03,0.04,0.04,0,0,0,-
17-01-2026 08:40,22.59138,75.68855,0.03,-0.01,-0.01,0,0,0,-
17-01-2026 08:41,22.59422,75.67629,-0.05,-0.03,-0.03,0,0,0,-
17-01-2026 08:42,22.59158,75.66292,0.02,0.04,0.04,0,0,0,-
17-01-2026 08:43,22.58244,75.653,0.03,-0.04,-0.04,0,0,0,-
17-01-2026 08:44,22.57125,75.64728,0.02,0.02,0.02,0,0,0,-
17-01-2026 08:45,22.55781,75.65071,0.08,0.25,0.25,0,0,0.1,-
17-01-2026 08:46,22.54455,75.65327,0,0.01,0.01,0,0,0,-
17-01-2026 08:47,22.53251,75.65531,0.02,-0.04,-0.04,0,0,0,-
17-01-2026 08:48,22.52234,75.65693,0.09,-0.03,-0.03,0,0,0,-
17-01-2026 08:49,22.51321,75.66021,-0.05,0.23,0.23,0,0,0.1,-
17-01-2026 08:50,22.50296,75.66453,0.08,-0.03,-0.03,0,0,0,-
17-01-2026 08:51,22.49337,75.66705,-0.07,0.02,0.02,0,0,0,-
17-01-2026 08:52,22.48408,75.66327,0.04,-0.04,-0.04,0,0,0,-
17-01-2026 08:53,22.47543,75.65752,0,0.01,0.01,0,0,0,-
17-01-2026 08:54,22.46691,75.65173,-0.04,0.03,0.03,0,0,0,-
17-01-2026 08:55,22.45945,75.64769,0,-0.15,-0.15,0,0,0.1,-
17-01-2026 08:56,22.45197,75.6405,0.08,0.04,0.04,0,0,0,brake
17-01-2026 08:57,22.44549,75.63265,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 08:58,22.44012,75.62546,0.06,-0.01,-0.01,0,0,0,-
17-01-2026 08:59,22.43233,75.61946,0.02,-0.03,-0.03,0,0,0,-
17-01-2026 09:00,22.42648,75.61121,0,-0.24,-0.24,0,0,-0.1,-
17-01-2026 09:01,22.42214,75.60272,-0.01,-0.02,-0.02,0,0,0,-
17-01-2026 09:02,22.41833,75.59431,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 09:03,22.41193,75.58656,0.01,0.01,0.01,0,0,0,-
17-01-2026 09:04,22.40855,75.57485,-0.02,0.19,0.19,0,0,0.1,-
17-01-2026 09:05,22.40629,75.56446,0,-0.19,-0.19,0,0,0.1,-
17-01-2026 09:06,22.40513,75.55377,0.08,0.19,0.19,0,0,0.1,-
17-01-2026 09:07,22.39908,75.54493,-0.02,0.21,0.21,0,0,0.1,-
17-01-2026 09:08,22.39064,75.53751,0.08,-0.01,-0.01,0,0,0,-
17-01-2026 09:09,22.38324,75.53242,0.05,0.17,0.17,0,0,0.1,-
17-01-2026 09:10,22.37603,75.52909,-0.03,0.01,0.01,0,0,0,-
17-01-2026 09:11,22.36932,75.52244,-0.05,0.02,0.02,0,0,0,-
17-01-2026 09:12,22.36069,75.51748,-0.05,0.21,0.21,0,0,0.1,curve
17-01-2026 09:13,22.35248,75.51107,-0.05,-0.24,-0.24,0,0,0.1,curve
17-01-2026 09:14,22.34329,75.50521,0.03,-0.18,-0.18,0,0,-0.1,-
17-01-2026 09:15,22.33351,75.50165,0.1,0.15,0.15,0,0,-0.1,-
17-01-2026 09:16,22.32551,75.49676,0.04,0.04,0.04,0,0,0,-
17-01-2026 09:17,22.31825,75.50039,0.02,0.03,0.03,0,0,0,-
17-01-2026 09:18,22.31004,75.50276,0,0.01,0.01,0,0,0,-
17-01-2026 09:19,22.30124,75.50247,-0.03,0,0,0,0,0,-
17-01-2026 09:20,22.2936,75.49703,0.09,-0.04,-0.04,0,0,0,-
17-01-2026 09:21,22.28408,75.49336,0.02,-0.24,-0.24,0,0,0.1,-
17-01-2026 09:22,22.27397,75.49047,-0.08,-0.01,-0.01,0,0,0,-
17-01-2026 09:23,22.26338,75.48515,0.04,0.02,0.02,0,0,0,-
17-01-2026 09:24,22.25426,75.47799,-0.02,0.19,0.19,0,0,-0.1,-
17-01-2026 09:25,22.24589,75.47054,0.01,0.02,0.02,0,0,0,-
17-01-2026 09:26,22.23447,75.47005,0.09,0.01,0.01,0,0,0,-
17-01-2026 09:27,22.22594,75.46378,0.01,0.05,0.05,0,0,0,-
17-01-2026 09:28,22.21562,75.46111,0.03,-0.01,-0.01,0,0,0,-
17-01-2026 09:29,22.20399,75.4607,0.09,-0.01,-0.01,0,0,0,-
17-01-2026 09:30,22.1931,75.46423,0.01,-0.04,-0.04,0,0,0,-
17-01-2026 09:31,22.18162,75.46044,-0.05,-0.2,-0.2,0,0,-0.1,-
17-01-2026 09:32,22.17056,75.45545,0.07,-0.02,-0.02,0,0,0,-
17-01-2026 09:33,22.16243,75.4493,0.04,0.04,0.04,0,0,0,-
17-01-2026 09:34,22.15255,75.44667,0.01,-0.01,-0.01,0,0,0,-
17-01-2026 09:35,22.1416,75.44837,-0.01,0.03,0.03,0,0,0,-
17-01-2026 09:36,22.1299,75.44887,0.11,-0.02,-0.02,0,0,0,-
17-01-2026 09:37,22.11887,75.4467,-0.09,0.05,0.05,0,0,0,-
17-01-2026 09:38,22.10899,75.43969,-0.1,-0.04,-0.04,0,0,0,-
17-01-2026 09:39,22.10067,75.43168,-0.05,0.03,0.03,0,0,0,-
17-01-2026 09:40,22.09331,75.42483,0.1,0,0,0,0,0,-
17-01-2026 09:41,22.08491,75.41562,-0.1,-0.04,-0.04,0,0,0,-
17-01-2026 09:42,22.07791,75.40637,0.02,-0.05,-0.05,0,0,0,-
17-01-2026 09:43,22.07243,75.39412,0.05,0.15,0.15,0,0,0.1,-
17-01-2026 09:44,22.06084,75.38904,-0.02,0,0,0,0,0,-
17-01-2026 09:45,22.05374,75.37856,-0.04,-0.01,-0.01,0,0,0,-
17-01-2026 09:46,22.04249,75.37877,-0.05,0,0,0,0,0,-
17-01-2026 09:47,22.03793,75.36875,0.08,0.04,0.04,0,0,0,-
17-01-2026 09:48,22.03525,75.35817,-0.03,-0.01,-0.01,0,0,0,-
17-01-2026 09:49,22.02811,75.35054,-0.1,0.05,0.05,0,0,0,-
17-01-2026 09:50,22.02075,75.3449,0.02,0.02,0.02,0,0,0,-
17-01-2026 09:51,22.01258,75.34015,-0.05,0.04,0.04,0,0,0,-
